LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
9,22,Restricted Area,Center(C),Less Than 8 ft.,1,20081122,2008-09,3,Alley Oop Dunk Shot,Made
-116,187,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081122,2008-09,3,Jump Shot,Missed
-49,69,In The Paint (Non-RA),Left Side(L),8-16 ft.,1,20081122,2008-09,4,Turnaround Jump Shot,Made
-157,47,Mid-Range,Left Side(L),16-24 ft.,1,20081122,2008-09,4,Turnaround Jump Shot,Made
157,146,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081122,2008-09,4,Jump Shot,Missed
-8,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081122,2008-09,4,Driving Dunk Shot,Made
-112,219,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081122,2008-09,4,Jump Shot,Missed
2,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081122,2008-09,4,Driving Dunk Shot,Made
-158,214,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081125,2008-09,1,Jump Shot,Made
230,20,Right Corner 3,Right Side(R),24+ ft.,1,20081125,2008-09,1,Jump Shot,Made
-204,167,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081125,2008-09,1,Jump Shot,Missed
-49,131,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081125,2008-09,1,Jump Shot,Missed
-174,-5,Mid-Range,Left Side(L),16-24 ft.,1,20081125,2008-09,2,Fadeaway Jump Shot,Made
155,11,Mid-Range,Right Side(R),8-16 ft.,0,20081125,2008-09,2,Jump Shot,Missed
190,178,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081125,2008-09,2,Jump Shot,Missed
187,165,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081125,2008-09,3,Jump Shot,Missed
190,131,Mid-Range,Right Side(R),16-24 ft.,1,20081125,2008-09,3,Jump Shot,Made
127,118,Mid-Range,Right Side Center(RC),16-24 ft.,1,20081125,2008-09,3,Jump Shot,Made
-157,220,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081125,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081125,2008-09,3,Slam Dunk Shot,Made
-112,176,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081125,2008-09,3,Jump Shot,Missed
-38,258,Above the Break 3,Center(C),24+ ft.,1,20081125,2008-09,3,Jump Shot,Made
-8,11,Restricted Area,Center(C),Less Than 8 ft.,1,20081126,2008-09,1,Layup Shot,Made
-4,11,Restricted Area,Center(C),Less Than 8 ft.,1,20081126,2008-09,1,Layup Shot,Made
1,4,Restricted Area,Center(C),Less Than 8 ft.,0,20081126,2008-09,1,Layup Shot,Missed
-2,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20081126,2008-09,1,Dunk Shot,Made
193,14,Mid-Range,Right Side(R),16-24 ft.,0,20081126,2008-09,1,Jump Shot,Missed
10,66,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081126,2008-09,1,Floating Jump shot,Made
-7,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081126,2008-09,1,Slam Dunk Shot,Made
-27,7,Restricted Area,Center(C),Less Than 8 ft.,1,20081126,2008-09,3,Alley Oop Dunk Shot,Made
95,74,Mid-Range,Right Side(R),8-16 ft.,0,20081126,2008-09,3,Turnaround Jump Shot,Missed
-123,220,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081126,2008-09,3,Jump Shot,Missed
119,181,Mid-Range,Right Side Center(RC),16-24 ft.,1,20081126,2008-09,3,Jump Shot,Made
2,3,Restricted Area,Center(C),Less Than 8 ft.,0,20081126,2008-09,3,Alley Oop Dunk Shot,Missed
-64,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081128,2008-09,1,Jump Shot,Missed
-11,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,1,Slam Dunk Shot,Made
-13,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,1,Putback Dunk Shot,Made
1,6,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,1,Layup Shot,Made
-5,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,2,Running Slam Dunk Shot,Made
-5,14,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,2,Driving Layup Shot,Made
-10,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081128,2008-09,2,Layup Shot,Made
-117,224,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081128,2008-09,2,Jump Shot,Made
-2,7,Restricted Area,Center(C),Less Than 8 ft.,0,20081128,2008-09,2,Reverse Layup Shot,Missed
-35,89,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081128,2008-09,3,Jump Shot,Missed
-131,213,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081128,2008-09,3,Jump Shot,Made
-127,214,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081128,2008-09,3,Jump Shot,Made
-81,241,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081128,2008-09,3,Jump Shot,Missed
-163,22,Mid-Range,Left Side(L),16-24 ft.,1,20081129,2008-09,1,Jump Shot,Made
45,53,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081129,2008-09,1,Jump Shot,Missed
151,239,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081129,2008-09,1,Jump Shot,Missed
-87,145,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081129,2008-09,1,Jump Shot,Made
-177,78,Mid-Range,Left Side(L),16-24 ft.,1,20081129,2008-09,1,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081129,2008-09,1,Layup Shot,Missed
-23,195,Mid-Range,Center(C),16-24 ft.,0,20081129,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,2,Layup Shot,Made
-171,178,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081129,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,2,Layup Shot,Made
-152,1,Mid-Range,Left Side(L),8-16 ft.,0,20081129,2008-09,2,Jump Shot,Missed
-16,11,Restricted Area,Center(C),Less Than 8 ft.,0,20081129,2008-09,2,Alley Oop Layup shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,2,Layup Shot,Made
-120,151,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081129,2008-09,2,Jump Shot,Missed
-141,-5,Mid-Range,Left Side(L),8-16 ft.,0,20081129,2008-09,3,Jump Shot,Missed
-185,189,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081129,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,3,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081129,2008-09,3,Layup Shot,Missed
-149,93,Mid-Range,Left Side(L),16-24 ft.,0,20081129,2008-09,3,Jump Shot,Missed
-182,74,Mid-Range,Left Side(L),16-24 ft.,0,20081129,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,4,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,4,Driving Layup Shot,Made
108,235,Above the Break 3,Right Side Center(RC),24+ ft.,1,20081129,2008-09,4,Jump Shot,Made
146,56,Mid-Range,Right Side(R),8-16 ft.,0,20081129,2008-09,4,Jump Shot,Missed
-199,64,Mid-Range,Left Side(L),16-24 ft.,1,20081129,2008-09,4,Jump Shot,Made
-155,216,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081129,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081129,2008-09,4,Layup Shot,Made
-7,14,Restricted Area,Center(C),Less Than 8 ft.,0,20081203,2008-09,1,Alley Oop Dunk Shot,Missed
230,88,Above the Break 3,Right Side Center(RC),24+ ft.,1,20081203,2008-09,1,Jump Shot,Made
135,213,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081203,2008-09,1,Jump Shot,Missed
2,241,Above the Break 3,Center(C),24+ ft.,0,20081203,2008-09,1,Jump Shot,Missed
-8,9,Restricted Area,Center(C),Less Than 8 ft.,1,20081203,2008-09,2,Layup Shot,Made
6,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20081203,2008-09,2,Layup Shot,Made
-190,97,Mid-Range,Left Side(L),16-24 ft.,1,20081203,2008-09,3,Jump Shot,Made
184,173,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081203,2008-09,3,Jump Shot,Missed
113,179,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081203,2008-09,3,Jump Shot,Missed
23,25,Restricted Area,Center(C),Less Than 8 ft.,1,20081203,2008-09,3,Running Bank shot,Made
-202,44,Mid-Range,Left Side(L),16-24 ft.,1,20081205,2008-09,1,Jump Shot,Made
228,19,Right Corner 3,Right Side(R),24+ ft.,0,20081205,2008-09,1,Jump Shot,Missed
171,124,Mid-Range,Right Side(R),16-24 ft.,0,20081205,2008-09,1,Jump Shot,Missed
228,60,Right Corner 3,Right Side(R),24+ ft.,0,20081205,2008-09,1,Jump Shot,Missed
-7,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20081205,2008-09,1,Slam Dunk Shot,Made
-106,45,Mid-Range,Left Side(L),8-16 ft.,0,20081205,2008-09,1,Running Bank shot,Missed
77,228,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081205,2008-09,1,Jump Shot,Missed
0,-11,Restricted Area,Center(C),Less Than 8 ft.,1,20081205,2008-09,2,Reverse Dunk Shot,Made
114,209,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081205,2008-09,2,Jump Shot,Missed
81,67,Mid-Range,Right Side(R),8-16 ft.,0,20081205,2008-09,3,Floating Jump shot,Missed
-24,6,Restricted Area,Center(C),Less Than 8 ft.,0,20081205,2008-09,3,Layup Shot,Missed
-146,170,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081205,2008-09,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081206,2008-09,1,Finger Roll Layup Shot,Missed
45,197,Mid-Range,Center(C),16-24 ft.,0,20081206,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081206,2008-09,1,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081206,2008-09,1,Driving Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081206,2008-09,2,Layup Shot,Made
-190,20,Mid-Range,Left Side(L),16-24 ft.,1,20081206,2008-09,2,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081206,2008-09,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081206,2008-09,2,Layup Shot,Made
-89,246,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081206,2008-09,2,Jump Shot,Made
196,632,Backcourt,Back Court(BC),Back Court Shot,0,20081206,2008-09,2,Jump Shot,Missed
168,131,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081206,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081206,2008-09,3,Reverse Layup Shot,Missed
-160,187,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081206,2008-09,3,Jump Shot,Made
-201,160,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081206,2008-09,3,Jump Shot,Missed
-45,159,Mid-Range,Center(C),16-24 ft.,1,20081206,2008-09,3,Step Back Jump shot,Made
83,203,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081206,2008-09,3,Jump Shot,Missed
81,194,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081206,2008-09,3,Jump Shot,Missed
-7,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,1,Slam Dunk Shot,Made
-2,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,1,Slam Dunk Shot,Made
-87,115,Mid-Range,Left Side(L),8-16 ft.,0,20081209,2008-09,1,Jump Shot,Missed
-237,25,Left Corner 3,Left Side(L),24+ ft.,0,20081209,2008-09,1,Jump Shot,Missed
-8,-16,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,1,Slam Dunk Shot,Made
-13,11,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,1,Driving Finger Roll Layup Shot,Made
13,86,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081209,2008-09,1,Turnaround Jump Shot,Missed
-11,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,2,Running Slam Dunk Shot,Made
-239,71,Left Corner 3,Left Side(L),24+ ft.,0,20081209,2008-09,2,Jump Shot,Missed
-2,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,2,Slam Dunk Shot,Made
147,194,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081209,2008-09,2,Jump Shot,Missed
144,239,Above the Break 3,Right Side Center(RC),24+ ft.,1,20081209,2008-09,2,Jump Shot,Made
1,-13,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,3,Slam Dunk Shot,Made
-2,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20081209,2008-09,3,Driving Slam Dunk Shot,Made
-234,83,Left Corner 3,Left Side(L),24+ ft.,1,20081209,2008-09,3,Jump Shot,Made
211,11,Mid-Range,Right Side(R),16-24 ft.,0,20081209,2008-09,3,Jump Shot,Missed
211,50,Mid-Range,Right Side(R),16-24 ft.,0,20081209,2008-09,3,Jump Shot,Missed
